BIN_04,2026-03-17T00:10:36Z,0,230,24.63,84.93,10.29,36.80678066503849,10.180661031883952
BIN_05,2026-03-17T00:10:36Z,36,225,35.56,89.27,5.48,36.80615397793013,10.182479583348941
BIN_06,2026-03-17T00:10:36Z,79,395,29.24,77.96,12.9,36.80695292755455,10.181024966329405
BIN_01,2026-03-17T00:10:41Z,12,91,30.36,33.52,13.51,36.806646821719745,10.181979667934606
BIN_02,2026-03-17T00:10:41Z,96,194,37.91,68.95,2.78,36.80711817301049,10.18074641738947
BIN_03,2026-03-17T00:10:41Z,36,177,36.33,37.58,9.75,36.80692512575973,10.181326585436224
BIN_04,2026-03-17T00:10:41Z,87,81,27.11,56.51,6.69,36.806929694777835,10.182460729129076
BIN_05,2026-03-17T00:10:41Z,10,395,20.28,75.77,12.71,36.80691969508086,10.181583224526005
BIN_06,2026-03-17T00:10:41Z,59,369,37.73,57.45,9.06,36.806351752070526,10.180717951413481
BIN_01,2026-03-17T00:10:46Z,33,119,21.16,49.13,13.28,36.80641858607935,10.182426796079879
BIN_02,2026-03-17T00:10:46Z,23,245,27.98,88.87,15.4,36.80557886973192,10.182250909122953
BIN_03,2026-03-17T00:10:46Z,53,96,28.07,83.11,1.39,36.80583482506851,10.182473148443218
BIN_04,2026-03-17T00:10:46Z,46,242,20.05,64.52,14.95,36.80681170566651,10.181743547210807
BIN_05,2026-03-17T00:10:46Z,61,363,34.73,31.13,15.65,36.80731851017067,10.181459457093586
BIN_06,2026-03-17T00:10:46Z,95,109,35.08,62.83,16.93,36.80734178618198,10.180985616850828
BIN_01,2026-03-17T00:10:51Z,9,334,28.41,37.16,2.18,36.8066608640668,10.18233456225282
BIN_02,2026-03-17T00:10:51Z,82,266,28.95,34.14,17.77,36.80560064793713,10.180557757702267
BIN_03,2026-03-17T00:10:51Z,39,118,38.55,69.74,19.31,36.80645608878239,10.180704851206611
BIN_04,2026-03-17T00:10:51Z,12,277,21.67,56.49,13.43,36.80636004263634,10.181033205902638
BIN_05,2026-03-17T00:10:51Z,82,235,35.41,60.97,10.64,36.80740122573427,10.182308514989344
BIN_06,2026-03-17T00:10:51Z,58,58,20.83,56.37,0.96,36.80618901282856,10.181246917329945
BIN_01,2026-03-17T00:10:56Z,12,112,25.65,68.95,17.79,36.80705899039065,10.181555508294332
BIN_02,2026-03-17T00:10:56Z,41,193,29.66,51.79,2.16,36.80575888612667,10.182043256536591
BIN_03,2026-03-17T00:10:56Z,80,140,35.94,75.61,3.53,36.80717071059292,10.180733683551985
BIN_04,2026-03-17T00:10:56Z,100,118,29.12,87.57,9.02,36.80659132627773,10.181071202546867
BIN_05,2026-03-17T00:10:56Z,35,154,24.17,83.42,4.66,36.80639839765006,10.181480759844483
BIN_06,2026-03-17T00:10:56Z,58,289,29.64,56.85,12.53,36.80693604768447,10.182273057804819
BIN_01,2026-03-17T00:11:01Z,91,221,38.32,64.94,7.44,36.80632304298071,10.181326204580698
BIN_02,2026-03-17T00:11:01Z,72,358,32.81,89.51,0.68,36.806338945994874,10.180597686691096
BIN_03,2026-03-17T00:11:01Z,24,218,21.94,66.68,9.95,36.80632228289095,10.181090750106822
BIN_04,2026-03-17T00:11:01Z,23,200,35.36,66.54,6.38,36.805755472249935,10.181089258489909
BIN_05,2026-03-17T00:11:01Z,19,250,25.38,59.99,6.1,36.80567135110049,10.182075254813377
BIN_06,2026-03-17T00:11:01Z,89,68,23.88,88.54,1.06,36.806808425166494,10.18212353932434
BIN_01,2026-03-17T00:11:06Z,85,79,28.15,79.86,7.34,36.80576532529084,10.180980883377607
BIN_02,2026-03-17T00:11:06Z,97,371,35.73,56.43,19.0,36.80568961025196,10.18096528541468
BIN_03,2026-03-17T00:11:06Z,80,347,27.5,87.13,0.03,36.80610011046093,10.182128686362587
BIN_04,2026-03-17T00:11:06Z,21,170,29.12,52.41,7.58,36.80697618590198,10.181816252366593
BIN_05,2026-03-17T00:11:06Z,60,356,30.5,43.43,3.58,36.80576920497839,10.180591311260873
BIN_06,2026-03-17T00:11:06Z,64,53,32.5,67.08,0.47,36.80653530853607,10.180917326573852
BIN_01,2026-03-17T00:11:11Z,34,382,27.71,37.83,12.22,36.80706735559895,10.181963211088338
BIN_02,2026-03-17T00:11:11Z,32,131,20.49,83.8,5.47,36.80587686959265,10.181600676210447
BIN_03,2026-03-17T00:11:11Z,41,359,35.44,81.07,4.64,36.80577343900606,10.181090760348013
BIN_04,2026-03-17T00:11:11Z,0,396,21.06,34.05,11.98,36.807373276321805,10.180600335639738
BIN_05,2026-03-17T00:11:11Z,10,376,32.19,86.95,0.93,36.80702441785682,10.181003852259025
BIN_06,2026-03-17T00:11:11Z,37,76,35.15,41.38,13.36,36.80649470926482,10.182130370074344
BIN_01,2026-03-17T00:11:16Z,90,61,32.06,66.71,0.29,36.80554676563809,10.182126640603396
BIN_02,2026-03-17T00:11:16Z,12,207,25.45,76.31,10.26,36.80678023198728,10.182360386019186
BIN_03,2026-03-17T00:11:16Z,0,127,20.6,60.03,14.79,36.80563878809465,10.181419232622012
BIN_04,2026-03-17T00:11:16Z,9,356,34.74,73.17,2.31,36.80564707478883,10.181484879438356
BIN_05,2026-03-17T00:11:16Z,92,132,27.53,72.02,1.95,36.805597563829316,10.181022096701684
BIN_06,2026-03-17T00:11:16Z,59,374,34.49,60.83,3.96,36.80628025870795,10.18218635610773
BIN_01,2026-03-17T00:11:21Z,51,354,32.76,86.82,10.57,36.80624337116799,10.182227031021595
BIN_02,2026-03-17T00:11:21Z,68,370,35.74,45.25,8.66,36.805830354185964,10.181666977587076
BIN_03,2026-03-17T00:11:21Z,79,97,37.26,69.53,13.59,36.8062326073642,10.181278747311586
BIN_04,2026-03-17T00:11:21Z,65,205,25.73,40.36,14.96,36.805996132422074,10.180506017897871
BIN_05,2026-03-17T00:11:21Z,95,66,26.76,73.76,14.82,36.806102969478665,10.180700314059592
BIN_06,2026-03-17T00:11:21Z,1,326,26.44,53.34,17.69,36.807206594107846,10.182462315146253
BIN_01,2026-03-17T00:11:26Z,60,88,34.65,73.89,16.18,36.80682945705116,10.18192965107073
BIN_02,2026-03-17T00:11:26Z,26,50,30.84,31.98,11.7,36.807254834299826,10.181215932999406
BIN_03,2026-03-17T00:11:26Z,33,254,27.74,72.33,1.4,36.805705411258934,10.18176568715591
BIN_04,2026-03-17T00:11:26Z,0,287,26.14,41.72,11.78,36.80574580641552,10.180983650238272
BIN_05,2026-03-17T00:11:26Z,96,313,32.32,67.85,6.25,36.806009978476936,10.181840317654348
BIN_06,2026-03-17T00:11:26Z,63,366,30.85,77.32,3.39,36.80616120635025,10.180560653385555
BIN_01,2026-03-17T00:11:31Z,14,259,32.34,52.65,18.64,36.80635758821965,10.182495924577584
BIN_02,2026-03-17T00:11:31Z,46,265,23.46,32.94,18.71,36.80739201141381,10.182136868343845
BIN_03,2026-03-17T00:11:31Z,77,394,36.45,52.57,2.29,36.80609221250377,10.180717944703373
BIN_04,2026-03-17T00:11:31Z,39,84,28.7,59.49,5.25,36.80649200461073,10.181568235680208
BIN_05,2026-03-17T00:11:31Z,56,152,32.47,43.21,19.31,36.80748597313697,10.181202810285
BIN_06,2026-03-17T00:11:31Z,93,129,32.77,66.85,15.16,36.80706241447781,10.181832018085032
BIN_01,2026-03-17T00:11:36Z,0,242,25.69,65.45,10.57,36.80553478181756,10.182143185318235
BIN_02,2026-03-17T00:11:36Z,83,274,26.1,33.41,8.63,36.8062742901986,10.180629337443957
BIN_03,2026-03-17T00:11:36Z,0,127,22.87,71.87,17.16,36.80642337879815,10.18050397306875
BIN_04,2026-03-17T00:11:36Z,80,373,23.41,67.75,10.89,36.80727461477173,10.180902962845579
BIN_05,2026-03-17T00:11:36Z,100,185,23.78,71.19,10.0,36.80613587707482,10.181045003618005
BIN_06,2026-03-17T00:11:36Z,25,396,29.84,44.5,3.34,36.80685583106008,10.181610236007499
BIN_01,2026-03-17T00:11:41Z,26,76,32.93,76.2,19.22,36.806421315455346,10.182132008316701
BIN_02,2026-03-17T00:11:41Z,89,235,22.12,77.71,19.88,36.80721022294144,10.181472108131747
BIN_03,2026-03-17T00:11:41Z,87,265,20.22,79.8,7.28,36.80555586494135,10.18064261082458
BIN_04,2026-03-17T00:11:41Z,7,125,38.45,65.35,2.92,36.80578374977379,10.181117498084342
BIN_05,2026-03-17T00:11:41Z,55,380,38.81,43.57,19.22,36.80683001738851,10.180759014829139
BIN_06,2026-03-17T00:11:41Z,56,296,28.05,38.42,19.73,36.80735737952658,10.181253209228332
BIN_01,2026-03-17T00:11:46Z,19,382,33.49,69.75,12.11,36.80610871396486,10.181004731352255
BIN_02,2026-03-17T00:11:46Z,13,206,30.89,36.3,5.49,36.80735393576861,10.182435319188992
BIN_03,2026-03-17T00:11:46Z,78,257,23.62,72.61,8.7,36.805731925329994,10.181216451238873
BIN_04,2026-03-17T00:11:46Z,61,142,26.95,49.6,4.19,36.80717414849849,10.182362470309888
BIN_05,2026-03-17T00:11:46Z,42,262,36.41,32.04,17.77,36.807133625302946,10.1824957611936
BIN_06,2026-03-17T00:11:46Z,80,86,27.83,75.56,18.23,36.80557926144175,10.182416109653456
BIN_01,2026-03-17T00:11:51Z,39,122,32.3,58.99,12.15,36.80690264539583,10.181092826400862
BIN_02,2026-03-17T00:11:51Z,95,153,21.61,32.75,12.22,36.80727034735485,10.18115501818792
BIN_03,2026-03-17T00:11:51Z,45,64,34.83,42.81,5.52,36.80649454319287,10.181230727069602
BIN_04,2026-03-17T00:11:51Z,51,116,30.14,88.2,0.19,36.80727740005344,10.181234613018734
BIN_05,2026-03-17T00:11:51Z,44,155,22.7,64.5,5.53,36.806708526551915,10.18150484415763
BIN_06,2026-03-17T00:11:51Z,80,291,34.6,54.72,17.93,36.80562988353531,10.181917316588702
BIN_01,2026-03-17T00:11:56Z,12,376,25.78,41.31,9.53,36.80585768458244,10.182286454082165
BIN_02,2026-03-17T00:11:56Z,54,223,27.12,37.67,15.73,36.80585406530553,10.181370984436452
BIN_03,2026-03-17T00:11:56Z,13,170,23.78,36.71,6.15,36.80748214779396,10.1817108351178
BIN_04,2026-03-17T00:11:56Z,97,185,34.5,45.45,9.6,36.806463950218316,10.181211240528723
BIN_05,2026-03-17T00:11:56Z,61,66,31.77,51.68,13.2,36.80607285463661,10.181266508701087
BIN_06,2026-03-17T00:11:56Z,49,77,31.72,37.93,7.87,36.80557396620355,10.18144041060019
BIN_01,2026-03-17T00:12:01Z,8,397,20.07,49.89,14.88,36.80599551086742,10.18102065742735
BIN_02,2026-03-17T00:12:01Z,68,390,39.27,87.16,16.35,36.80629702390764,10.181451854471447
BIN_03,2026-03-17T00:12:01Z,41,63,32.25,53.16,10.06,36.80634466286577,10.181375620954134
BIN_04,2026-03-17T00:12:01Z,5,183,26.68,31.66,0.28,36.806367804483656,10.181530021291907
BIN_05,2026-03-17T00:12:01Z,51,60,29.76,57.73,8.66,36.80623548205716,10.181390090926998
BIN_06,2026-03-17T00:12:01Z,40,54,33.69,63.62,11.86,36.80624131522466,10.181867775245655
BIN_01,2026-03-17T00:12:06Z,69,391,27.43,67.97,19.24,36.806053559610866,10.181977576263645
BIN_02,2026-03-17T00:12:06Z,5,136,30.49,73.13,9.79,36.8057233758126,10.181479878909881
BIN_03,2026-03-17T00:12:06Z,19,183,28.87,57.82,11.56,36.807273917965155,10.181290173177949
BIN_04,2026-03-17T00:12:06Z,71,64,27.56,77.56,18.36,36.806084364765,10.18144447325686
BIN_05,2026-03-17T00:12:06Z,52,215,28.3,65.82,17.84,36.80705551635826,10.180523875385022
BIN_06,2026-03-17T00:12:06Z,87,192,33.94,82.17,10.28,36.80724408103056,10.180810146622994
BIN_01,2026-03-17T00:12:11Z,31,90,27.57,79.04,12.34,36.806701574539474,10.180879136980016
BIN_02,2026-03-17T00:12:11Z,54,78,35.21,77.25,19.22,36.80696498944798,10.181013888902532
BIN_03,2026-03-17T00:12:11Z,93,316,21.71,55.93,0.77,36.807051365741316,10.181962154635883
BIN_04,2026-03-17T00:12:11Z,84,285,25.91,70.28,3.4,36.8060488823322,10.181451521906308
BIN_05,2026-03-17T00:12:11Z,67,271,25.73,51.05,11.09,36.8067151387837,10.182397125059838
BIN_06,2026-03-17T00:12:11Z,93,314,25.6,31.25,9.55,36.80687105923108,10.181893305082914
BIN_01,2026-03-17T00:12:16Z,68,170,36.6,82.86,19.77,36.80640682757623,10.181821514633793
BIN_02,2026-03-17T00:12:16Z,3,183,32.43,60.98,9.23,36.80640427340416,10.182221774597938
BIN_03,2026-03-17T00:12:16Z,83,136,33.27,62.5,14.83,36.8058198311303,10.181261729012414
BIN_04,2026-03-17T00:12:16Z,49,253,30.5,48.15,6.84,36.807111701964565,10.18233861158978
BIN_05,2026-03-17T00:12:16Z,79,388,35.23,39.27,2.32,36.805518898144086,10.1822953087559
BIN_06,2026-03-17T00:12:16Z,21,204,31.16,43.99,9.81,36.806013287248554,10.180975433095348
BIN_01,2026-03-17T00:12:21Z,94,284,37.59,59.16,17.76,36.806720753321635,10.181095945063342
BIN_02,2026-03-17T00:12:21Z,95,242,39.63,72.61,7.09,36.806544788563464,10.18063712469198
BIN_03,2026-03-17T00:12:21Z,23,66,31.04,70.09,17.49,36.805675167364946,10.180509833535146
BIN_04,2026-03-17T00:12:21Z,12,168,23.93,60.1,0.18,36.80677394326895,10.182162057497656
BIN_05,2026-03-17T00:12:21Z,61,395,30.74,77.97,12.68,36.80611037490858,10.180638102375532
BIN_06,2026-03-17T00:12:21Z,32,313,20.84,50.45,10.74,36.805515937814974,10.180563046466837
BIN_01,2026-03-17T00:12:26Z,20,328,38.38,53.77,14.23,36.80746059632354,10.182057639455373
BIN_02,2026-03-17T00:12:26Z,11,317,20.52,87.75,14.44,36.80588744118323,10.181726348920588
BIN_03,2026-03-17T00:12:26Z,35,191,28.04,31.06,3.25,36.80674204447685,10.182219133343514
BIN_04,2026-03-17T00:12:26Z,80,96,31.83,62.59,4.65,36.80641937499779,10.181475343758763
BIN_05,2026-03-17T00:12:26Z,70,284,28.37,87.15,2.24,36.80697045550335,10.181071437600641
BIN_06,2026-03-17T00:12:26Z,30,353,31.83,65.26,14.4,36.80721834483067,10.181765884929076
BIN_01,2026-03-17T00:12:31Z,11,206,21.82,66.64,17.23,36.80691864678644,10.180956617943814
BIN_02,2026-03-17T00:12:31Z,44,332,35.31,46.37,1.89,36.805721074982095,10.181009226463779
BIN_03,2026-03-17T00:12:31Z,98,320,27.7,53.33,9.82,36.80689461605032,10.182200858716769
BIN_04,2026-03-17T00:12:31Z,23,276,30.44,55.93,19.85,36.80715535648625,10.18245339755641
BIN_05,2026-03-17T00:12:31Z,92,143,36.32,55.42,1.44,36.805544127387265,10.180923533434024
BIN_06,2026-03-17T00:12:31Z,47,353,34.96,82.27,10.76,36.807145460845355,10.181546189526255
BIN_01,2026-03-17T00:12:36Z,66,142,34.7,39.61,18.38,36.80651561318234,10.181409173815561
BIN_02,2026-03-17T00:12:36Z,0,281,24.55,46.6,8.19,36.80567361737525,10.180701061847726
BIN_03,2026-03-17T00:12:36Z,52,297,21.45,59.26,3.89,36.80652310117985,10.18087749111137
BIN_04,2026-03-17T00:12:36Z,97,199,22.27,82.31,13.32,36.807358886752496,10.18073178451334
BIN_05,2026-03-17T00:12:36Z,72,187,37.32,54.35,4.62,36.80746116072573,10.18227327107869
BIN_06,2026-03-17T00:12:36Z,76,60,28.01,84.56,17.16,36.80717065926869,10.180886928380817
BIN_01,2026-03-17T00:12:41Z,64,356,22.3,51.9,7.23,36.80564743149879,10.181989959030117
BIN_02,2026-03-17T00:12:41Z,78,107,36.68,68.35,7.44,36.80727632114126,10.18114932571972
BIN_03,2026-03-17T00:12:41Z,52,333,36.54,39.68,17.71,36.8066909858755,10.181782031591904
BIN_04,2026-03-17T00:12:41Z,38,65,31.21,33.34,0.77,36.80736266282173,10.18248396839635
BIN_05,2026-03-17T00:12:41Z,24,347,38.81,83.93,8.53,36.805864296451794,10.182430689152135
BIN_06,2026-03-17T00:12:41Z,36,270,39.73,47.58,6.33,36.80606776630964,10.181241969126386
BIN_01,2026-03-17T00:12:46Z,23,364,24.65,65.82,19.2,36.80703756065908,10.182101062688826
BIN_02,2026-03-17T00:12:46Z,99,388,21.03,54.07,7.02,36.80711146333338,10.182169238359128
BIN_03,2026-03-17T00:12:46Z,91,363,29.08,32.66,1.65,36.80673725882917,10.181835125078688
BIN_04,2026-03-17T00:12:46Z,99,242,22.25,34.77,4.32,36.806962182585615,10.181212891527851
BIN_05,2026-03-17T00:12:46Z,68,65,36.78,67.12,6.45,36.805582503563826,10.18051145974584
BIN_06,2026-03-17T00:12:46Z,94,78,35.95,71.56,8.48,36.8055541021251,10.182231206377432
BIN_01,2026-03-17T00:12:51Z,96,210,29.06,44.63,4.9,36.80679697548278,10.181772916688237
BIN_02,2026-03-17T00:12:51Z,78,338,24.59,64.88,16.47,36.80692462385999,10.181137193513297
BIN_03,2026-03-17T00:12:51Z,71,253,24.53,52.74,8.55,36.80562727854853,10.180594111946627
BIN_04,2026-03-17T00:12:51Z,98,345,32.38,37.77,18.22,36.80606941059363,10.181079422750814
BIN_05,2026-03-17T00:12:51Z,0,271,33.83,66.36,10.68,36.80652325221304,10.181104144826156
BIN_06,2026-03-17T00:12:51Z,9,302,31.93,71.04,4.78,36.80669235660271,10.182179367428269
BIN_01,2026-03-17T00:12:56Z,49,226,20.25,54.58,4.77,36.80661570397726,10.180715046752415
BIN_02,2026-03-17T00:12:56Z,67,146,34.65,58.66,6.21,36.80570379758993,10.1821492169689
BIN_03,2026-03-17T00:12:56Z,43,393,20.74,48.99,8.47,36.80731330376673,10.18213340727312
BIN_04,2026-03-17T00:12:56Z,80,360,22.08,30.38,12.86,36.807158420530826,10.181825929542287
BIN_05,2026-03-17T00:12:56Z,85,314,26.69,72.63,0.86,36.8055419899037,10.181217926487273
BIN_06,2026-03-17T00:12:56Z,34,156,27.83,70.16,19.37,36.8061953094447,10.18180748619933
BIN_01,2026-03-17T00:13:01Z,20,346,36.33,56.27,2.89,36.806160725063876,10.182479872223832
BIN_02,2026-03-17T00:13:01Z,92,311,26.03,57.97,18.51,36.806019427329694,10.18236100750857
BIN_03,2026-03-17T00:13:01Z,29,133,26.38,78.61,5.0,36.80611897202782,10.182025572074759
BIN_04,2026-03-17T00:13:01Z,32,348,21.74,71.11,2.09,36.80696330318927,10.18060294959342
BIN_05,2026-03-17T00:13:01Z,75,164,24.2,53.41,15.17,36.80681670016151,10.180791178908182
BIN_06,2026-03-17T00:13:01Z,53,389,20.69,39.99,13.92,36.807446726341155,10.181651276141263
BIN_01,2026-03-17T00:13:06Z,9,329,22.18,88.31,11.82,36.80666275877766,10.181228883389409
BIN_02,2026-03-17T00:13:06Z,5,131,22.22,55.8,14.34,36.80743893983224,10.18214586148035
BIN_03,2026-03-17T00:13:06Z,62,366,20.42,45.78,12.41,36.807497206522804,10.180756016133289
BIN_04,2026-03-17T00:13:06Z,60,257,23.69,80.35,17.4,36.80602493100822,10.181421749576968
BIN_05,2026-03-17T00:13:06Z,100,72,21.71,76.4,9.23,36.80665617418723,10.182025912140514
BIN_06,2026-03-17T00:13:06Z,93,70,38.47,68.72,17.7,36.80740569185082,10.182454584925011
BIN_01,2026-03-17T00:13:11Z,36,260,29.49,65.56,4.23,36.80682781844252,10.182299599796458
BIN_02,2026-03-17T00:13:11Z,25,83,20.18,32.59,6.12,36.807096716318235,10.182074295752308
BIN_03,2026-03-17T00:13:11Z,58,74,20.9,36.29,4.7,36.80600388176723,10.181525748188577
BIN_04,2026-03-17T00:13:11Z,75,391,31.25,80.0,19.78,36.806278238958356,10.181329482645216
BIN_05,2026-03-17T00:13:11Z,13,156,34.77,44.12,15.31,36.80597082505976,10.182207471131473
BIN_06,2026-03-17T00:13:11Z,47,91,20.86,62.17,17.44,36.80664432496349,10.181444903490085
BIN_01,2026-03-17T00:13:16Z,68,171,39.67,88.96,15.72,36.806057748640214,10.182205437481127
BIN_02,2026-03-17T00:13:16Z,59,299,20.15,53.09,1.41,36.806927933559,10.182190094906057
BIN_03,2026-03-17T00:13:16Z,67,180,21.1,80.46,19.89,36.80590398316944,10.182446626994544
BIN_04,2026-03-17T00:13:16Z,0,245,30.17,42.64,5.38,36.80742182832332,10.181387785493591
BIN_05,2026-03-17T00:13:16Z,70,371,36.41,40.94,1.32,36.80587660662809,10.180756784567373
BIN_06,2026-03-17T00:13:16Z,41,398,20.08,49.34,0.79,36.80688569093836,10.180704935637154
BIN_01,2026-03-17T00:13:21Z,72,313,28.33,31.7,0.37,36.80671485055095,10.181060676219918
BIN_02,2026-03-17T00:13:21Z,70,68,32.5,66.06,11.05,36.80621582638038,10.181455771091242
BIN_03,2026-03-17T00:13:21Z,1,139,24.97,41.87,11.6,36.80579385370408,10.18097641707346
BIN_04,2026-03-17T00:13:21Z,75,305,39.48,38.49,11.53,36.80686462062816,10.180991145157597
BIN_05,2026-03-17T00:13:21Z,70,101,29.56,78.93,9.83,36.80581813795668,10.181972269063152
BIN_06,2026-03-17T00:13:21Z,52,400,38.51,32.3,5.73,36.80665413515583,10.181455375904479
BIN_01,2026-03-17T00:13:26Z,22,340,25.51,32.41,15.28,36.80679233800119,10.182313276397204
BIN_02,2026-03-17T00:13:26Z,50,333,24.86,41.1,1.78,36.806964492251105,10.182210092142244
BIN_03,2026-03-17T00:13:26Z,40,78,40.0,69.2,13.4,36.805677525174474,10.182485807244941
BIN_04,2026-03-17T00:13:26Z,16,368,39.37,70.35,6.73,36.80707070329766,10.182098477739688
BIN_05,2026-03-17T00:13:26Z,77,338,35.78,59.81,10.95,36.80628860867388,10.180843658237274
BIN_06,2026-03-17T00:13:26Z,88,192,27.66,34.83,3.13,36.80606399493219,10.181691446778531
BIN_01,2026-03-17T00:13:31Z,8,155,20.35,83.79,8.02,36.80707284469533,10.18173679080809
BIN_02,2026-03-17T00:13:31Z,42,295,32.29,51.2,6.0,36.80677771202535,10.181070207101905
BIN_03,2026-03-17T00:13:31Z,5,102,22.83,65.56,15.97,36.80572548058361,10.180718763971505
BIN_04,2026-03-17T00:13:31Z,70,126,23.46,85.45,10.68,36.805824957141255,10.181959125130447
BIN_05,2026-03-17T00:13:31Z,56,256,36.33,86.8,2.07,36.80637693543552,10.181394834886454
BIN_06,2026-03-17T00:13:31Z,18,224,23.56,33.63,18.72,36.80677510380048,10.181302652938438
BIN_01,2026-03-17T00:13:36Z,97,313,33.2,52.27,17.47,36.80664343536192,10.1805608563186
BIN_02,2026-03-17T00:13:36Z,87,394,24.23,72.2,15.75,36.8056818619961,10.182201859202337
BIN_03,2026-03-17T00:13:36Z,26,272,36.29,46.45,11.52,36.80737400742928,10.181243632368444
BIN_04,2026-03-17T00:13:36Z,91,101,28.5,84.13,9.78,36.80554175391793,10.181995530604821
BIN_05,2026-03-17T00:13:36Z,9,90,38.07,47.7,8.42,36.80707145684051,10.1812046528024
BIN_06,2026-03-17T00:13:36Z,89,241,31.16,54.47,4.54,36.80612784449513,10.18096441181168
BIN_01,2026-03-17T00:13:41Z,12,292,24.2,76.47,12.63,36.8070742532044,10.180757871848277
BIN_02,2026-03-17T00:13:41Z,2,253,21.07,47.05,18.4,36.80580301808443,10.182434549589784
BIN_03,2026-03-17T00:13:41Z,50,156,22.95,89.01,6.48,36.806104437689804,10.181218368656545
BIN_04,2026-03-17T00:13:41Z,3,80,25.39,46.63,12.09,36.80650496037638,10.181098860420141
BIN_05,2026-03-17T00:13:41Z,1,303,25.84,39.75,19.87,36.80578412958423,10.181685338341344
BIN_06,2026-03-17T00:13:41Z,49,127,39.05,66.79,5.42,36.80608009922053,10.182029959575898
BIN_01,2026-03-17T00:13:46Z,95,89,25.72,31.98,7.56,36.80640750546053,10.18093088513252
BIN_02,2026-03-17T00:13:46Z,64,309,36.7,55.68,15.75,36.805745408139884,10.180662803275364
BIN_03,2026-03-17T00:13:46Z,83,304,35.58,46.52,0.43,36.80585700227141,10.181105118248613
BIN_04,2026-03-17T00:13:46Z,54,94,30.66,49.87,16.48,36.80710141099104,10.180844713851766
BIN_05,2026-03-17T00:13:46Z,50,235,32.54,64.14,9.87,36.80610074502346,10.180690286762308
BIN_06,2026-03-17T00:13:46Z,23,145,27.3,79.28,4.43,36.80647944104974,10.182432819522408
BIN_01,2026-03-17T00:13:51Z,56,172,24.87,57.71,8.52,36.8069819340205,10.181469788165119
BIN_02,2026-03-17T00:13:51Z,91,296,25.69,31.11,1.31,36.8063964525108,10.182215727636686
